censusVersion,repository,headSha,path,coordinateKind,coordinateId,line,engine,excerptSha256,family,intendedOwner,disposition,measurement,cause,generatedBy,notes
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/configure-private-repos/action.yml,command-reference,cmd:.github/actions/configure-private-repos/action.yml:0:1,259,shell,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,i
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/configure-private-repos/action.yml,command-reference,cmd:.github/actions/configure-private-repos/action.yml:0:2,260,shell,967dd4a091e2d8c87a87ab800ebe981a30157c447bf234a95263d6befdad7973,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,emit
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/configure-private-repos/action.yml,command-reference,cmd:.github/actions/configure-private-repos/action.yml:0:5,263,shell,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,i
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/configure-private-repos/action.yml,command-reference,cmd:.github/actions/configure-private-repos/action.yml:0:19,277,shell,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,i
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,file,file:.github/actions/upsert-tracking-issue/action.yml,1,actions-yaml,e9ce10c695032de94c6963c51bdbef560ddbacfbdb82304cbf96f958f4f2c67f,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:0,73,actions-expression,9774b4c3e25964e723b701ed550a4e79b530a03e5593a8a37d4c71e39c35a4c0,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:1,76,actions-expression,d8ba07ff9ae6dd79473714472fde49c6ae0e68ae4942c632f657f1b8a6984039,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:2,84,actions-expression,c8040967ed3a7937ce28e8c76025146724205351265a20caef39d586aa0c3bf5,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:3,85,actions-expression,97ba7e9a3653ff2c6133f58a2a9777a04e3b4ac22817cf7481082ab067d1907f,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:4,86,actions-expression,5d7a9b606f88255df21e4ccfbb8218b2f41680d52548f1c6d541c8a6b8325f3e,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:5,87,actions-expression,d99fae583ac666c70c4681087041108aeb623d792dba62a8166c971510eb6247,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:6,88,actions-expression,585c1900a252ecb513e86ed8fcf41d504682df3120eef9846953530069a52661,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,expression,expr:.github/actions/upsert-tracking-issue/action.yml:7,89,actions-expression,38d8ccd7f1474c7f5b007401786ec4673e94a2ecf0eba9c775826df33f412b01,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,run-block,run:.github/actions/upsert-tracking-issue/action.yml:0,90,shell,c9f6268b9efef15f0509937cddcfa6ff8d0d2991d9323f6c04370d0518057512,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:5,96,shell,afafb16ac47b9b3da9825787ce354896fce376ae6cb1b5a157fa682a122011a1,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,existing
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:6,97,shell,d67fb94d9aac9ebfbcf506d59b87d971e772e54974d3d7ebf17b92d24135258b,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,--search
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:7,98,shell,5405946119877539bf0708ac52c8f60a3c6058f81ce0aaa77f0ac747904e139c,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,--jq
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:9,100,shell,fb2b7fce0940161406a6aa3e4d8b4aa6104014774ffa665743f8d9704f0eb0ec,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,gh
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:10,101,shell,ad1d0c32b0fa171f4d033cb1a5e9f5e62176ad89a574134eac712d0f7de46dc8,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,--title
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:16,107,shell,28e5ebabd9d8f6e237df63da2b503785093f0229241bc7021198f63c43b93269,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,url
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:17,108,shell,ad1d0c32b0fa171f4d033cb1a5e9f5e62176ad89a574134eac712d0f7de46dc8,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,--title
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:18,109,shell,1049850717ae6222f2c716c199e334ab79c668c532ca425f1eaae9ddedb34c2c,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,--label
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:19,110,shell,28e5ebabd9d8f6e237df63da2b503785093f0229241bc7021198f63c43b93269,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,url
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:20,111,shell,ad1d0c32b0fa171f4d033cb1a5e9f5e62176ad89a574134eac712d0f7de46dc8,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,--title
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:22,113,shell,28e5ebabd9d8f6e237df63da2b503785093f0229241bc7021198f63c43b93269,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,url
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:23,114,shell,ad1d0c32b0fa171f4d033cb1a5e9f5e62176ad89a574134eac712d0f7de46dc8,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,--title
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/upsert-tracking-issue/action.yml,command-reference,cmd:.github/actions/upsert-tracking-issue/action.yml:0:25,116,shell,12886f9d00055adf24c40579e22d31b2b45f2023f892954ffd5567beb60825f8,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,number
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,file,file:.github/actions/read-orgs/action.yml,1,actions-yaml,79a4c1a4bceeb13c0761bfc0f617a56f171966d941a02415b819ffc176be0748,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:0,60,actions-expression,3c685d10cea8a282305cbdf9ac565effc27e8610ae31b90c76bab19ce4613889,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:1,153,actions-expression,b0b4874b09a9966ca23ae6277bda8db457125060fc4715580b586668f86e91dd,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:2,158,actions-expression,663a0573e260a49e5643b5ef78ddc3ba1bb998bb1a1cb5fa2222f52b87ca2c76,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:3,165,actions-expression,f041b420a58912eaff7e03c8295e2ab5d5f6d659a7cced81f256297b2c557573,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:4,178,actions-expression,3b415016257438aa345077f54a2b63b9a93413c886b9a4d43f161b8b7dc38fbc,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:5,183,actions-expression,9dd194b1c3401c68f1c216016b71870acf7dcebc3f52f39bb376eb964ef34235,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:6,184,actions-expression,d5d3592dd963b80da4fedf9f02beb5b8d315abe40244699043c005d02b6135ce,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:7,185,actions-expression,27769a1c53ccfba11e7f405e943662e54b98e530782895db04de358c04b1c283,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:8,186,actions-expression,dea583d5463dd3fc93f7f147252e8ceed714aa2c691e43b8c4e42cc3c80af120,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:9,187,actions-expression,67cdad4dd6d4ac2062b2630d93b1de0c8fcb43b27a09d20120897a27c33b25b9,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,expression,expr:.github/actions/read-orgs/action.yml:10,188,actions-expression,a80beaf8ac5b99bc571b0aff922f3701bbb2911986cf3b81eb666f0633045376,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,uses-edge,uses:.github/actions/read-orgs/action.yml:0,175,actions-yaml,7dd1ce296ba55f5ed25d2a5ff10894d5f8f1ba18ce4ad17e943696380e31da5b,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,actions/cache@caa296126883cff596d87d8935842f9db880ef25
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,run-block,run:.github/actions/read-orgs/action.yml:0,189,shell,c64fbb54960463554aaa32ad7b361da886bc681bb5cde90534ffe6abc029f8a8,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:9,199,shell,bd43a7da36c1cfe19eebcdf7324f4e3aeec37a5c48ce180964e8c68c4abefc2c,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,MANIFEST
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:17,207,shell,bd43a7da36c1cfe19eebcdf7324f4e3aeec37a5c48ce180964e8c68c4abefc2c,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,MANIFEST
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:18,208,shell,33dc977b3c08ebc6716dc92583763358277e58c12330cb47f07911e8cf60c265,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,auth_args
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:20,210,shell,33dc977b3c08ebc6716dc92583763358277e58c12330cb47f07911e8cf60c265,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,auth_args
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:23,213,shell,738f05773cd28266112399fd21a2ab3bf1fc5e5ee588cb44f39d238419d71fbc,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,-H
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:24,214,shell,738f05773cd28266112399fd21a2ab3bf1fc5e5ee588cb44f39d238419d71fbc,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,-H
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:26,216,shell,29272c47115b5a93be87e3a9d8739fb2e8a1fea6aa31852af190389734c51946,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,-o
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:31,221,shell,bd43a7da36c1cfe19eebcdf7324f4e3aeec37a5c48ce180964e8c68c4abefc2c,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,MANIFEST
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:47,237,shell,427e4b79b1f0fc90306cbe064b1297b21dc6835bfa656d3bf46bc156e3f24bb0,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,curl
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:52,242,shell,f0d5f89aee8f4a48623d1c03431132a6bf5e0e29196e8bdd247bd070d4e314b0,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,YQ
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:57,247,shell,09e9edc84caef34aeb47654425a52e55b00fcafd54710079336375ded3907266,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,apt-get
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:63,253,shell,134c397ad1082c50845b26a3aeee16210b6039d97e5fb5cd80fed718f39ca427,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,status_prefilter
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:65,255,shell,134c397ad1082c50845b26a3aeee16210b6039d97e5fb5cd80fed718f39ca427,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,status_prefilter
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/action.yml,command-reference,cmd:.github/actions/read-orgs/action.yml:0:67,257,shell,f6a214f7a5fcda0c2cee9660b7fc29f5649e3c68aad48e20e950137c98913a68,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,result
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/bot-installations.yaml,file,file:.github/actions/read-orgs/bot-installations.yaml,1,actions-yaml,1dafc0577784ce85cb76aeb27e82a8f30dd126363601d25071a28a9dee11f11e,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/actions/read-orgs/orgs.yaml,file,file:.github/actions/read-orgs/orgs.yaml,1,actions-yaml,fc7d76878ac1e12a8b54a4a70c7e5f329a09a14cfe47c530ced3e0b8996f0fd5,composite-action,Workspace bootstrap + named owners (F10/F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/ISSUE_TEMPLATE/bug.yml,file,file:.github/ISSUE_TEMPLATE/bug.yml,1,actions-yaml,6c300e00b10af3515e0b41b910ef0867afc6c098af3d06a7a5682d0f8f1b693e,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/ISSUE_TEMPLATE/change.yml,file,file:.github/ISSUE_TEMPLATE/change.yml,1,actions-yaml,e51dad53e0944980702a041de0c3643a0e934f693f2b304a82f0174be539831e,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/ISSUE_TEMPLATE/config.yml,file,file:.github/ISSUE_TEMPLATE/config.yml,1,actions-yaml,1f05ffb1a727e0a4e673ebb223fbcdaf93aeef03bab3fac2ca289b5b8c435eab,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/ISSUE_TEMPLATE/documentation.yml,file,file:.github/ISSUE_TEMPLATE/documentation.yml,1,actions-yaml,a58ac0c49dc547088b02105ff50ee425d2d45148676d63778518d12bc0cd849d,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/ISSUE_TEMPLATE/goal.yml,file,file:.github/ISSUE_TEMPLATE/goal.yml,1,actions-yaml,dc690b33dcd6e0b3b281ba66978a8128115c8ef100745d33e124842771f9a7aa,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/ISSUE_TEMPLATE/task.yml,file,file:.github/ISSUE_TEMPLATE/task.yml,1,actions-yaml,1d00cf129a767f9c218de36ee0f9e66c1e3eb1af1ba47816c360be21a1151e19,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/FUNDING.yml,file,file:.github/FUNDING.yml,1,actions-yaml,3f6296febc6d696ff76125d83a131d0de787627346cbe158a6a06d508ccd6bec,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/dependabot.yml,file,file:.github/dependabot.yml,1,actions-yaml,b40e3f08c2e6a539a113ef29441be7ad3f6daef46284984318824ea0ad87f6da,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/metadata.yaml,file,file:.github/metadata.yaml,1,actions-yaml,24392e6549b295b2a17378f1d45f04916a880fa5d9f1509ce06b45fe13480959,other,FT1 adjudication,reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,file,file:.github/workflows/swift-ci.yml,1,actions-yaml,d9c3ba9f5ab2055f737e8b202608bb021aa1ff0d9479136b6b5a0c1eb6e69b4c,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:0,139,actions-expression,e14c01566eab6ac42ceedd9a2f11a947599f683b5debdedb70a79182b2f53bb4,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:1,156,actions-expression,bd858fda409206e5aaeb5b33d3800545112ba64cb4fd4ee4a918ff7b4fb3f9a8,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:2,157,actions-expression,63311213700f7dc5583e84c7f746742bd5563ba98358e4ceceb928487fc1ff52,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:3,158,actions-expression,6daa1d73195f8bb1b4674e83e092619455644dc536aae21087b31b94618616b5,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:4,159,actions-expression,f6a3040ad2afc76751e651bed116d663e88583cfb2e2fe1326910ede87cc773f,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:5,160,actions-expression,1b806fbd57880e41ade544d6b078821f7bc94710effb0ce46deff980a252c589,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:6,183,actions-expression,04fc834d57dc7b3abb4add6994ad7a21d4735b7da7e5d5a2e64a063a38c0df99,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:7,187,actions-expression,b8ac2d37a6402b2f0190cda66d4e5f1955d5a96dec19e01f0859389fce5964b0,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:8,189,actions-expression,e7076c9cc03f48a85dfb43f790677f985b12e8dfe75241601e919ea95f9907f1,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
1,swift-primitives/.github,ea9c55330d496f0b276f9c9a9030c15ce1f07122,.github/workflows/swift-ci.yml,expression,expr:.github/workflows/swift-ci.yml:9,200,actions-expression,e14c01566eab6ac42ceedd9a2f11a947599f683b5debdedb70a79182b2f53bb4,universal-or-wrapper-workflow,CI Contract host projection (F12/F15),reduce,MEASURED,,census-generator.py,
